MLBAMID,PlayerId,Name,Team,Age,Season,TBF,K%
518876,11156,Merrill Kelly,ARI,32,2021,667,0.19490255
600921,14681,Andrés Machado,WSN,28,2021,154,0.19480519
663465,18694,Kolby Allard,TEX,23,2021,534,0.19475655
458677,4301,Justin Wilson,- - -,33,2021,149,0.19463087
642701,17878,Dennis Santana,- - -,25,2021,237,0.19409283
592716,13339,Adrian Sampson,CHC,29,2021,145,0.19310345
641302,17735,Tyler Alexander,DET,26,2021,451,0.19290466
663554,20492,Casey Mize,DET,24,2021,612,0.19281046
502239,6249,Trevor Cahill,PIT,33,2021,166,0.19277108
593619,12178,Domingo Tapia,- - -,29,2021,135,0.19259259
501381,5372,Michael Pineda,MIN,32,2021,458,0.19213974
669211,19362,Keegan Akin,BAL,26,2021,427,0.19203747
665152,19350,Dean Kremer,BAL,25,2021,245,0.19183673
592741,10855,Chasen Shreve,PIT,30,2021,235,0.19148936
542881,12880,Tyler Anderson,- - -,31,2021,703,0.19061166
527048,6902,Martín Pérez,BOS,30,2021,509,0.19056974
571578,9323,Patrick Corbin,WSN,31,2021,751,0.19041278
543475,7593,Jordan Lyles,TEX,30,2021,769,0.18985696
519043,1890,Matt Moore,PHI,32,2021,334,0.18862275
650828,17355,Edgar Santana,ATL,29,2021,175,0.18857143
663804,21549,Jackson Kowar,KCR,24,2021,154,0.18831169
429722,3200,Ervin Santana,KCR,38,2021,277,0.18772563
607231,13684,John Gant,- - -,28,2021,491,0.18737271
606160,12760,Rafael Montero,- - -,30,2021,225,0.18666667
572070,9784,Garrett Richards,BOS,33,2021,617,0.18638574
606303,14332,Joel Payamps,- - -,27,2021,205,0.18536585
594835,15467,Marco Gonzales,SEA,29,2021,585,0.18461538
455119,11847,Chris Martin,ATL,35,2021,181,0.18232044
457918,7410,J.A. Happ,- - -,38,2021,671,0.18181818
489119,8779,Wade Miley,CIN,34,2021,690,0.18115942
643377,20253,Griffin Jax,MIN,26,2021,360,0.18055556
660813,20367,Brusdar Graterol,LAD,22,2021,150,0.18
677960,23796,Ryan Weathers,SDP,21,2021,401,0.17955112
642232,16502,Ryan Yarbrough,TBR,29,2021,653,0.17917305
605151,12918,Archie Bradley,PHI,28,2021,224,0.17857143
643256,15288,Adam Cimber,- - -,30,2021,286,0.17832168
456034,3184,David Price,LAD,35,2021,326,0.17791411
661269,19278,Vladimir Gutierrez,CIN,25,2021,496,0.17741935
670912,22487,Johan Oviedo,STL,23,2021,288,0.17708333
547942,27458,Kwang Hyun Kim,STL,32,2021,452,0.17699115
453562,4153,Jake Arrieta,- - -,35,2021,469,0.17697228
663738,21537,Daniel Lynch IV,KCR,24,2021,311,0.17684887
668820,22175,Max Kranick,PIT,23,2021,182,0.17582418
605288,12718,Adrian Houser,MIL,28,2021,599,0.17529215
622065,18333,Alex Young,- - -,27,2021,246,0.17479675
468504,2608,Jhoulys Chacín,COL,33,2021,269,0.17472119
676684,19769,Will Vest,SEA,26,2021,156,0.17307692
592644,15846,Adam Plutko,BAL,29,2021,255,0.17254902
676969,23592,Brett de Geus,- - -,23,2021,238,0.17226891
425844,1943,Zack Greinke,HOU,37,2021,697,0.17216643
641871,15264,Keynan Middleton,SEA,27,2021,140,0.17142857
622253,17796,Dillon Tate,BAL,27,2021,287,0.17073171
605200,13183,Zach Davies,CHC,28,2021,668,0.17065868
663765,18674,Jake Woodford,STL,24,2021,293,0.17064846
458708,9388,Josh Tomlin,ATL,36,2021,218,0.16972477
643511,15541,Tyler Rogers,SFG,30,2021,326,0.16871166
623167,13896,Chris Flexen,SEA,26,2021,741,0.16869096
621219,13834,Alec Mills,CHC,29,2021,517,0.16827853
642083,15231,Aaron Slegers,LAA,28,2021,149,0.16778523
593144,13549,Richard Rodríguez,- - -,31,2021,251,0.16733068
668676,19979,Zach Plesac,CLE,26,2021,598,0.16722408
543294,12049,Kyle Hendricks,CHC,31,2021,785,0.16687898
571945,9803,Miles Mikolas,STL,32,2021,186,0.16666667
592717,11490,Aaron Sanchez,SFG,28,2021,156,0.16666667
663531,18555,Logan Allen,CLE,24,2021,222,0.16666667
650530,19457,Bryan Garcia,DET,26,2021,192,0.16666667
592314,10811,Mike Foltynewicz,TEX,29,2021,586,0.16552901
656954,17285,Justus Sheffield,SEA,25,2021,385,0.16363636
518774,11713,Matt Harvey,BAL,32,2021,582,0.16323024
502624,6895,Chase Anderson,PHI,33,2021,215,0.1627907
608344,19244,Cole Irvin,OAK,27,2021,768,0.16276042
656457,17964,Tyler Gilbert,ARI,27,2021,157,0.15923567
656685,17369,Brett Martin,TEX,26,2021,264,0.15909091
621348,16279,Sam Clay,WSN,28,2021,214,0.1588785
501625,5358,Jose Alvarez,SFG,32,2021,266,0.15789474
593372,11682,Carlos Martinez,STL,29,2021,363,0.15702479
622608,15488,Antonio Senzatela,COL,26,2021,670,0.15671642
660365,27513,Hyeon-Jong Yang,TEX,33,2021,160,0.15625
623485,15139,Ashton Goudeau,- - -,28,2021,141,0.15602837
594965,16110,Daniel Ponce de Leon,STL,29,2021,158,0.15189873
572143,12784,Burch Smith,OAK,31,2021,188,0.14893617
621112,14739,Paul Blackburn,OAK,27,2021,175,0.14857143
666159,20369,Matt Manning,DET,23,2021,385,0.14805195
528748,21183,Humberto Castellanos,ARI,23,2021,196,0.14795918
570632,11589,José Ureña,DET,29,2021,456,0.14692982
519008,3237,T.J. McFarland,STL,32,2021,144,0.14583333
642028,18510,Josh Rogers,WSN,26,2021,151,0.14569536
452657,4930,Jon Lester,- - -,37,2021,627,0.14513557
676596,20418,Josh Fleming,TBR,25,2021,448,0.14508929
503449,7738,Wily Peralta,DET,32,2021,402,0.14427861
669060,19990,Bryse Wilson,- - -,23,2021,322,0.14285714
474463,8223,Brett Anderson,MIL,33,2021,409,0.14180929
533167,4776,Matt Shoemaker,MIN,34,2021,284,0.14084507
642545,18356,Jaime Barria,LAA,24,2021,250,0.14
657093,17489,Spenser Watkins,BAL,28,2021,255,0.1372549
685503,27505,Kohei Arihara,TEX,28,2021,178,0.13483146
663734,18699,Nick Neidert,MIA,24,2021,157,0.13375796
649144,19845,Alex Wells,BAL,24,2021,197,0.1319797
572971,9434,Dallas Keuchel,CHW,33,2021,720,0.13194444
453281,5221,Wade LeBlanc,- - -,36,2021,221,0.13122172
676840,20339,Matt Peacock,ARI,27,2021,386,0.12953368
592346,14663,Chi Chi González,COL,29,2021,448,0.125
642092,19826,Riley Smith,ARI,26,2021,301,0.11960133
677976,23798,Randy Dobnak,MIN,26,2021,228,0.11842105
433589,4020,Yusmeiro Petit,OAK,36,2021,313,0.11821086
656212,19865,Charlie Barnes,MIN,25,2021,175,0.11428571
